X,Y,Z
470219.621,4438869.525,823.812
470219.186,4438870.362,823.793
470218.751,4438871.2,823.757
470218.316,4438872.045,823.734
470217.873,4438872.891,823.7
470217.433,4438873.733,823.676
470216.997,4438874.57,823.631
470216.565,4438875.407,823.596
470216.132,4438876.24,823.558
470215.696,4438877.072,823.517
470215.26,4438877.906,823.478
470214.824,4438878.728,823.444
470214.392,4438879.56,823.415
470213.962,4438880.393,823.375
470213.523,4438881.225,823.353
470213.089,4438882.058,823.313
470212.656,4438882.888,823.28
470212.216,4438883.724,823.244
470211.782,4438884.554,823.207
470211.35,4438885.383,823.175
470210.914,4438886.212,823.138
470210.479,4438887.042,823.101
470210.047,4438887.877,823.063
470209.61,4438888.716,823.034
470209.167,4438889.549,822.997
470208.736,4438890.385,822.96
470208.312,4438891.219,822.922
470207.879,4438892.045,822.887
470207.444,4438892.876,822.864
470207.004,4438893.711,822.829
470206.565,4438894.545,822.797
470206.126,4438895.382,822.762
470205.687,4438896.209,822.719
470205.256,4438897.048,822.687
470204.825,4438897.883,822.645
470204.391,4438898.716,822.609
470203.953,4438899.545,822.574
470203.52,4438900.368,822.543
470203.081,4438901.198,822.51
470202.644,4438902.035,822.481
470202.198,4438902.874,822.451
470201.756,4438903.712,822.414
470201.325,4438904.55,822.373
470200.894,4438905.378,822.334
470200.457,4438906.208,822.297
470200.023,4438907.048,822.262
470199.586,4438907.889,822.23
470199.148,4438908.72,822.197
470198.718,4438909.555,822.151
470198.288,4438910.391,822.113
470197.86,4438911.23,822.081
470197.415,4438912.057,822.06
470196.981,4438912.889,822.029
470196.548,4438913.725,822.005
470196.103,4438914.563,821.983
470195.666,4438915.406,821.951
470195.217,4438916.245,821.93
470194.775,4438917.07,821.925
470194.368,4438917.916,821.837
470193.931,4438918.758,821.798
470193.503,4438919.605,821.759
470193.078,4438920.442,821.721
470192.644,4438921.272,821.684
470192.202,4438922.11,821.656
470191.768,4438922.955,821.626
470191.323,4438923.792,821.579
470190.882,4438924.631,821.537
470190.451,4438925.471,821.499
470190.017,4438926.306,821.451
470189.586,4438927.142,821.417
470189.147,4438927.985,821.385
470188.706,4438928.822,821.342
470188.269,4438929.664,821.297
470187.831,4438930.495,821.266
470187.398,4438931.331,821.233
470186.96,4438932.179,821.196
470186.526,4438933.026,821.169
470186.095,4438933.862,821.139
470185.66,4438934.699,821.112
470185.227,4438935.54,821.083
470184.784,4438936.382,821.052
470184.343,4438937.219,821.02
470183.9,4438938.062,820.974
470183.471,4438938.904,820.935
470183.046,4438939.734,820.891
470182.617,4438940.571,820.86
470182.186,4438941.396,820.835
470181.759,4438942.23,820.799
470181.326,4438943.06,820.764
470180.897,4438943.889,820.734
470180.474,4438944.711,820.703
470180.052,4438945.538,820.666
470179.628,4438946.371,820.647
470179.197,4438947.191,820.615
470178.762,4438948.01,820.578
470178.34,4438948.833,820.548
470177.919,4438949.662,820.513
470177.491,4438950.483,820.491
470177.064,4438951.297,820.46
470176.644,4438952.116,820.43
470176.218,4438952.943,820.399
470175.786,4438953.77,820.359
470175.363,4438954.588,820.318
470174.941,4438955.4,820.281
470174.519,4438956.213,820.245
470174.099,4438957.038,820.224
470173.675,4438957.857,820.194
470173.253,4438958.679,820.146
470172.835,4438959.495,820.101
470172.418,4438960.306,820.069
470172,4438961.121,820.046
470171.586,4438961.934,820.009
470171.16,4438962.752,819.986
470170.744,4438963.566,819.96
470170.324,4438964.377,819.929
470169.895,4438965.192,819.903
470169.473,4438966.009,819.878
470169.061,4438966.823,819.827
470168.633,4438967.631,819.803
470168.214,4438968.441,819.766
470167.8,4438969.252,819.73
470167.375,4438970.062,819.694
470166.951,4438970.876,819.659
470166.532,4438971.683,819.629
470166.109,4438972.49,819.589
470165.693,4438973.301,819.556
470165.263,4438974.113,819.517
470164.84,4438974.922,819.477
470164.425,4438975.732,819.433
470164.007,4438976.537,819.4
470163.591,4438977.348,819.361
470163.173,4438978.163,819.33
470162.75,4438978.973,819.296
470162.325,4438979.781,819.26
470161.905,4438980.597,819.225
470161.476,4438981.407,819.194
470161.044,4438982.21,819.154
470160.622,4438983.016,819.114
470160.2,4438983.827,819.075
470159.764,4438984.631,819.064
470159.339,4438985.445,819.026
470158.908,4438986.254,819.007
470158.508,4438987.067,818.958
470158.06,4438987.875,818.972
470157.656,4438988.703,818.918
470157.247,4438989.536,818.861
470156.827,4438990.343,818.811
470156.422,4438991.166,818.785
470156.005,4438991.985,818.742
470155.58,4438992.808,818.718
470155.164,4438993.636,818.69
470154.748,4438994.458,818.661
470154.326,4438995.281,818.625
470153.916,4438996.097,818.594
470153.495,4438996.926,818.568
470153.081,4438997.753,818.533
470152.664,4438998.581,818.504
470152.241,4438999.412,818.468
470151.814,4439000.249,818.451
470151.393,4439001.072,818.412
470150.973,4439001.897,818.375
470150.555,4439002.73,818.343
470150.13,4439003.567,818.311
470149.709,4439004.408,818.274
470149.295,4439005.242,818.227
470148.878,4439006.081,818.193
470148.458,4439006.913,818.157
470148.041,4439007.736,818.127
470147.615,4439008.565,818.083
470147.187,4439009.417,818.054
470146.761,4439010.26,818.022
470146.335,4439011.09,817.982
470145.918,4439011.927,817.945
470145.488,4439012.76,817.911
470145.054,4439013.595,817.881
470144.617,4439014.428,817.835
470144.185,4439015.263,817.793
470143.764,4439016.102,817.747
470143.333,4439016.938,817.712
470142.902,4439017.764,817.674
470142.478,4439018.605,817.649
470142.046,4439019.441,817.61
470141.608,4439020.284,817.573
470141.179,4439021.122,817.543
470140.752,4439021.952,817.505
470140.319,4439022.79,817.482
470139.897,4439023.623,817.451
470139.467,4439024.456,817.419
470139.023,4439025.294,817.388
470138.586,4439026.13,817.364
470138.156,4439026.964,817.33
470137.722,4439027.788,817.296
470137.293,4439028.618,817.279
470136.854,4439029.45,817.241
470136.42,4439030.289,817.218
470135.984,4439031.123,817.18
470135.543,4439031.956,817.143
470135.12,4439032.789,817.12
470134.694,4439033.612,817.075
470134.259,4439034.442,817.05
470133.826,4439035.277,817.022
470133.385,4439036.099,816.987
470132.949,4439036.927,816.961
470132.509,4439037.753,816.924
470132.07,4439038.584,816.889
470131.637,4439039.414,816.864
470131.204,4439040.243,816.833
470130.767,4439041.074,816.795
470130.33,4439041.902,816.759
470129.897,4439042.727,816.739
470129.464,4439043.547,816.694
470129.025,4439044.379,816.672
470128.586,4439045.208,816.64
470128.146,4439046.038,816.595
470127.709,4439046.86,816.57
470127.274,4439047.681,816.535
470126.833,4439048.495,816.5
470126.396,4439049.332,816.474
470125.954,4439050.16,816.451
470125.523,4439050.993,816.41
470125.1,4439051.814,816.381
470124.677,4439052.647,816.351
470124.244,4439053.475,816.324
470123.804,4439054.303,816.302
470123.371,4439055.133,816.276
470122.939,4439055.965,816.244
470122.508,4439056.786,816.215
470122.079,4439057.621,816.184
470121.643,4439058.451,816.148
470121.206,4439059.285,816.116
470120.775,4439060.102,816.082
470120.344,4439060.923,816.045
470119.916,4439061.746,816.018
470119.487,4439062.592,815.997
470119.054,4439063.428,815.952
470118.623,4439064.263,815.931
470118.201,4439065.091,815.883
470117.778,4439065.918,815.853
470117.343,4439066.759,815.827
470116.915,4439067.591,815.783
470116.485,4439068.418,815.752
470116.059,4439069.245,815.731
470115.632,4439070.067,815.694
470115.198,4439070.905,815.671
470114.758,4439071.738,815.641
470114.322,4439072.572,815.608
470113.891,4439073.399,815.579
470113.455,4439074.226,815.549
470113.018,4439075.052,815.522
470112.574,4439075.882,815.494
470112.143,4439076.719,815.454
470111.703,4439077.546,815.422
470111.274,4439078.377,815.396
470110.849,4439079.205,815.361
470110.421,4439080.037,815.332
470109.995,4439080.87,815.307
470109.568,4439081.698,815.28
470109.141,4439082.533,815.273
470108.713,4439083.365,815.235
470108.28,4439084.196,815.211
470107.851,4439085.029,815.19
470107.419,4439085.862,815.154
470106.986,4439086.697,815.124
470106.559,4439087.526,815.086
470106.139,4439088.356,815.049
470105.709,4439089.184,815.013
470105.276,4439090.017,814.988
470104.847,4439090.851,814.955
470104.415,4439091.677,814.929
470103.986,4439092.503,814.903
470103.557,4439093.325,814.877
470103.132,4439094.153,814.85
470102.699,4439094.98,814.833
470102.265,4439095.809,814.805
470101.835,4439096.643,814.779
470101.401,4439097.47,814.759
470100.967,4439098.299,814.73
470100.538,4439099.131,814.702
470100.104,4439099.964,814.669
470099.675,4439100.789,814.629
470099.255,4439101.604,814.609
470098.82,4439102.43,814.577
470098.39,4439103.26,814.552
470097.955,4439104.082,814.523
470097.518,4439104.902,814.497
470097.093,4439105.729,814.473
470096.665,4439106.554,814.45
470096.234,4439107.383,814.43
470095.81,4439108.203,814.41
470095.389,4439109.024,814.388
470094.959,4439109.849,814.37
470094.531,4439110.669,814.349
470094.103,4439111.491,814.328
470093.678,4439112.306,814.302
470093.259,4439113.124,814.29
470092.844,4439113.944,814.263
470092.416,4439114.767,814.245
470091.997,4439115.591,814.224
470091.578,4439116.411,814.191
470091.16,4439117.236,814.163
470090.741,4439118.057,814.137
470090.321,4439118.877,814.1
470089.901,4439119.694,814.081
470089.489,4439120.509,814.045
470089.07,4439121.318,814.014
470088.647,4439122.127,814.001
470088.231,4439122.937,813.974
470087.81,4439123.755,813.948
470087.381,4439124.566,813.932
470086.961,4439125.382,813.909
470086.539,4439126.191,813.882
470086.117,4439127.002,813.861
470085.697,4439127.812,813.841
470085.287,4439128.621,813.814
470084.865,4439129.429,813.792
470084.448,4439130.23,813.77
470084.04,4439131.036,813.751
470083.622,4439131.837,813.74
470083.199,4439132.638,813.716
470082.782,4439133.446,813.697
470082.363,4439134.246,813.682
470081.942,4439135.045,813.657
470081.524,4439135.846,813.632
470081.105,4439136.648,813.608
470080.69,4439137.444,813.593
470080.274,4439138.241,813.56
470079.86,4439139.027,813.53
470079.438,4439139.823,813.506
470079.029,4439140.614,813.489
470078.61,4439141.41,813.46
470078.197,4439142.204,813.443
470077.786,4439142.996,813.419
470077.379,4439143.78,813.4
470076.969,4439144.572,813.386
470076.558,4439145.37,813.38
470076.148,4439146.16,813.358
470075.733,4439146.961,813.339
470075.318,4439147.758,813.31
470074.902,4439148.553,813.29
470074.496,4439149.344,813.255
470074.084,4439150.149,813.231
470073.674,4439150.944,813.213
470073.263,4439151.738,813.186
470072.857,4439152.543,813.16
470072.439,4439153.348,813.14
470072.029,4439154.148,813.11
470071.616,4439154.95,813.08
470071.195,4439155.757,813.05
470070.78,4439156.56,813.029
470070.354,4439157.37,812.997
470069.934,4439158.17,812.963
470069.52,4439158.978,812.952
470069.095,4439159.779,812.924
470068.677,4439160.588,812.899
470068.251,4439161.41,812.89
470067.817,4439162.22,812.862
470067.392,4439163.036,812.836
470066.968,4439163.847,812.802
470066.542,4439164.664,812.79
470066.119,4439165.477,812.766
470065.692,4439166.292,812.729
470065.266,4439167.102,812.716
470064.847,4439167.92,812.683
470064.416,4439168.729,812.671
470063.991,4439169.534,812.641
470063.562,4439170.345,812.614
470063.133,4439171.158,812.594
470062.705,4439171.969,812.575
470062.278,4439172.769,812.548
470061.847,4439173.58,812.523
470061.415,4439174.398,812.51
470060.984,4439175.211,812.487
470060.551,4439176.025,812.463
470060.127,4439176.845,812.435
470059.7,4439177.661,812.416
470059.277,4439178.485,812.385
470058.85,4439179.31,812.37
470058.417,4439180.132,812.341
470057.986,4439180.951,812.315
470057.556,4439181.776,812.288
470057.121,4439182.61,812.27
470056.682,4439183.443,812.251
470056.247,4439184.269,812.222
470055.818,4439185.106,812.196
470055.381,4439185.938,812.179
470054.947,4439186.775,812.166
470054.515,4439187.618,812.144
470054.083,4439188.463,812.127
470053.643,4439189.31,812.104
470053.216,4439190.161,812.087
470052.785,4439190.993,812.06
470052.349,4439191.84,812.037
470051.912,4439192.683,812.025
470051.465,4439193.533,812.009
470051.023,4439194.377,811.987
470050.584,4439195.215,811.961
470050.142,4439196.063,811.952
470049.706,4439196.904,811.937
470049.269,4439197.743,811.92
470048.835,4439198.589,811.905
470048.392,4439199.437,811.898
470047.956,4439200.277,811.874
470047.521,4439201.118,811.857
470047.08,4439201.963,811.834
470046.641,4439202.807,811.829
470046.202,4439203.646,811.809
470045.753,4439204.485,811.786
470045.309,4439205.324,811.763
470044.867,4439206.163,811.738
470044.425,4439206.997,811.711
470043.985,4439207.834,811.69
470043.542,4439208.666,811.672
470043.099,4439209.508,811.646
470042.659,4439210.351,811.624
470042.212,4439211.191,811.601
470041.763,4439212.03,811.572
470041.325,4439212.864,811.549
470040.884,4439213.701,811.528
470040.435,4439214.538,811.515
470040.001,4439215.378,811.493
470039.56,4439216.221,811.474
470039.119,4439217.079,811.463
470038.684,4439217.928,811.429
470038.254,4439218.763,811.383
470037.822,4439219.599,811.358
470037.401,4439220.439,811.333
470036.979,4439221.271,811.301
470036.548,4439222.118,811.283
470036.124,4439222.967,811.26
470035.699,4439223.815,811.234
470035.276,4439224.669,811.215
470034.847,4439225.51,811.191
470034.409,4439226.357,811.159
470033.981,4439227.198,811.137
470033.551,4439228.042,811.114
470033.112,4439228.901,811.114
470032.684,4439229.744,811.092
470032.256,4439230.588,811.084
470031.823,4439231.435,811.056
470031.383,4439232.278,811.04
470030.949,4439233.116,811.018
470030.507,4439233.949,810.988
470030.073,4439234.784,810.97
470029.64,4439235.622,810.954
470029.204,4439236.456,810.927
470028.772,4439237.298,810.916
470028.339,4439238.134,810.896
470027.898,4439238.97,810.872
470027.462,4439239.802,810.847
470027.034,4439240.636,810.827
470026.603,4439241.463,810.802
470026.186,4439242.304,810.781
470025.755,4439243.134,810.771
470025.323,4439243.957,810.742
470024.898,4439244.791,810.721
470024.471,4439245.619,810.695
470024.034,4439246.443,810.675
470023.604,4439247.274,810.651
470023.177,4439248.107,810.62
470022.746,4439248.929,810.592
470022.327,4439249.755,810.561
470021.91,4439250.576,810.539
470021.487,4439251.398,810.524
470021.063,4439252.221,810.506
470020.647,4439253.036,810.492
470020.218,4439253.86,810.475
470019.803,4439254.695,810.464
470019.384,4439255.519,810.437
470018.97,4439256.336,810.423
470018.572,4439257.153,810.403
470018.151,4439257.966,810.385
470017.736,4439258.795,810.367
470017.325,4439259.614,810.342
470016.907,4439260.428,810.317
470016.49,4439261.247,810.296
470016.082,4439262.055,810.274
470015.677,4439262.863,810.258
470015.262,4439263.67,810.236
470014.851,4439264.487,810.213
470014.433,4439265.299,810.194
470014.027,4439266.109,810.171
470013.626,4439266.932,810.146
470013.219,4439267.734,810.129
470012.818,4439268.55,810.101
470012.416,4439269.361,810.079
470012.015,4439270.163,810.053
470011.613,4439270.963,810.042
470011.208,4439271.768,810.014
470010.803,4439272.573,809.989
470010.403,4439273.385,809.976
470010.003,4439274.184,809.95
470009.605,4439274.976,809.935
470009.206,4439275.764,809.921
470008.801,4439276.564,809.905
470008.389,4439277.355,809.898
470007.975,4439278.153,809.886
470007.566,4439278.936,809.863
470007.152,4439279.717,809.851
470006.738,4439280.499,809.83
470006.327,4439281.281,809.812
470005.919,4439282.059,809.801
470005.498,4439282.828,809.792
470005.09,4439283.608,809.766
470004.684,4439284.389,809.746
470004.275,4439285.175,809.73
470003.871,4439285.951,809.708
470003.458,4439286.721,809.688
470003.047,4439287.495,809.674
470002.638,4439288.281,809.658
470002.222,4439289.062,809.641
470001.799,4439289.828,809.617
470001.382,4439290.609,809.606
470000.967,4439291.384,809.587
470000.543,4439292.166,809.574
470000.116,4439292.943,809.559
469999.693,4439293.71,809.544
469999.277,4439294.489,809.532
469998.853,4439295.271,809.513
469998.424,4439296.056,809.502
469998.003,4439296.84,809.493
469997.58,4439297.617,809.483
469997.153,4439298.388,809.458
469996.723,4439299.171,809.452
469996.297,4439299.954,809.44
469995.866,4439300.734,809.422
469995.442,4439301.518,809.411
469995.016,4439302.308,809.386
469994.59,4439303.082,809.362
469994.153,4439303.858,809.342
469993.73,4439304.639,809.323
469993.29,4439305.414,809.305
469992.846,4439306.189,809.289
469992.412,4439306.968,809.265
469991.97,4439307.741,809.248
469991.534,4439308.517,809.232
469991.092,4439309.289,809.218
469990.646,4439310.062,809.212
469990.202,4439310.835,809.195
469989.758,4439311.606,809.186
469989.306,4439312.378,809.172
469988.854,4439313.146,809.161
469988.408,4439313.909,809.138
469987.96,4439314.672,809.116
469987.509,4439315.434,809.104
469987.043,4439316.197,809.099
469986.579,4439316.953,809.09
469986.12,4439317.714,809.084
469985.649,4439318.469,809.066
469985.178,4439319.224,809.056
469984.702,4439319.975,809.038
469984.223,4439320.725,809.017
469983.74,4439321.477,809.014
469983.259,4439322.22,808.99
469982.764,4439322.96,808.974
469982.271,4439323.707,808.964
469981.773,4439324.457,808.952
469981.285,4439325.198,808.921
469980.784,4439325.935,808.901
469980.288,4439326.674,808.881
469979.799,4439327.407,808.873
469979.3,4439328.144,808.862
469978.797,4439328.879,808.851
469978.286,4439329.612,808.839
469977.78,4439330.353,808.827
469977.27,4439331.078,808.802
469976.762,4439331.807,808.782
469976.253,4439332.52,808.777
469975.745,4439333.24,808.768
469975.238,4439333.956,808.759
469974.723,4439334.67,808.758
469974.209,4439335.389,808.752
469973.688,4439336.109,808.74
469973.17,4439336.813,808.735
469972.654,4439337.518,808.716
469972.138,4439338.22,808.704
469971.613,4439338.924,808.694
469971.091,4439339.629,808.684
469970.571,4439340.33,808.669
469970.049,4439341.02,808.642
469969.525,4439341.716,808.628
469969.001,4439342.416,808.607
469968.464,4439343.111,808.587
469967.928,4439343.8,808.56
469967.397,4439344.496,808.538
469966.853,4439345.185,808.514
469966.306,4439345.871,808.486
469965.762,4439346.553,808.473
469965.215,4439347.236,808.45
469964.655,4439347.914,808.429
469964.09,4439348.59,808.414
469963.519,4439349.269,808.405
469962.935,4439349.947,808.41
469962.364,4439350.626,808.372
469961.783,4439351.292,808.35
469961.2,4439351.963,808.343
469960.608,4439352.632,808.33
469960.024,4439353.306,808.301
469959.439,4439353.972,808.259
469958.843,4439354.63,808.231
469958.238,4439355.289,808.223
469957.637,4439355.935,808.203
469957.022,4439356.58,808.185
469956.413,4439357.226,808.162
469955.79,4439357.861,808.145
469955.166,4439358.49,808.123
469954.546,4439359.13,808.107
469953.915,4439359.75,808.09
469953.277,4439360.372,808.067
469952.643,4439361,808.051
469952.012,4439361.62,808.026
469951.373,4439362.228,807.997
469950.738,4439362.847,807.973
469950.101,4439363.465,807.957
469949.453,4439364.076,807.944
469948.815,4439364.686,807.918
469948.167,4439365.294,807.895
469947.526,4439365.905,807.87
469946.888,4439366.512,807.845
469946.245,4439367.11,807.822
469945.596,4439367.708,807.804
469944.948,4439368.307,807.795
469944.291,4439368.9,807.774
469943.629,4439369.496,807.762
469942.965,4439370.097,807.74
469942.298,4439370.682,807.735
469941.632,4439371.275,807.713
469940.964,4439371.861,807.701
469940.299,4439372.439,807.678
469939.615,4439373.016,807.669
469938.927,4439373.596,807.656
469938.242,4439374.167,807.645
469937.546,4439374.743,807.62
469936.853,4439375.308,807.611
469936.155,4439375.866,807.593
469935.461,4439376.438,807.578
469934.76,4439377.009,807.568
469934.054,4439377.56,807.561
469933.358,4439378.123,807.547
469932.657,4439378.686,807.541
469931.944,4439379.248,807.521
469931.233,4439379.817,807.521
469930.535,4439380.38,807.513
469929.838,4439380.933,807.492
469929.134,4439381.496,807.494
469928.429,4439382.053,807.485
469927.714,4439382.605,807.484
469927.002,4439383.152,807.481
469926.289,4439383.699,807.459
469925.569,4439384.24,807.466
469924.861,4439384.793,807.455
469924.157,4439385.334,807.455
469923.443,4439385.875,807.45
469922.733,4439386.422,807.453
469922.026,4439386.962,807.455
469921.314,4439387.5,807.451
469920.601,4439388.043,807.45
469919.889,4439388.574,807.453
469919.179,4439389.114,807.456
469918.475,4439389.652,807.449
469917.773,4439390.187,807.452
469917.059,4439390.719,807.45
469916.342,4439391.25,807.442
469915.635,4439391.781,807.438
469914.926,4439392.308,807.431
469914.214,4439392.833,807.425
469913.501,4439393.362,807.417
469912.791,4439393.893,807.41
469912.085,4439394.421,807.404
469911.381,4439394.95,807.388
469910.677,4439395.478,807.388
469909.969,4439396.005,807.386
469909.259,4439396.531,807.379
469908.542,4439397.054,807.379
469907.826,4439397.573,807.376
469907.111,4439398.091,807.371
469906.399,4439398.605,807.363
469905.681,4439399.123,807.361
469904.969,4439399.632,807.357
469904.262,4439400.15,807.357
469903.559,4439400.666,807.351
469902.849,4439401.179,807.351
469902.148,4439401.701,807.351
469901.444,4439402.223,807.359
469900.741,4439402.744,807.351
469900.04,4439403.264,807.357
469899.346,4439403.78,807.36
469898.651,4439404.303,807.352
469897.959,4439404.817,807.344
469897.266,4439405.328,807.339
469896.576,4439405.841,807.335
469895.886,4439406.349,807.32
469895.186,4439406.852,807.339
469894.485,4439407.358,807.34
469893.784,4439407.865,807.349
469893.08,4439408.383,807.347
469892.378,4439408.9,807.359
469891.667,4439409.404,807.369
469890.963,4439409.917,807.369
469890.253,4439410.441,807.384
469889.538,4439410.967,807.386
469888.822,4439411.485,807.38
469888.109,4439412.011,807.387
469887.407,4439412.544,807.394
469886.704,4439413.067,807.407
469885.989,4439413.595,807.414
469885.266,4439414.13,807.425
469884.539,4439414.67,807.437
469883.814,4439415.198,807.442
469883.085,4439415.731,807.452
469882.35,4439416.272,807.458
469881.603,4439416.804,807.468
469880.864,4439417.339,807.485
469880.115,4439417.884,807.491
469879.37,4439418.432,807.496
469878.625,4439418.983,807.512
469877.873,4439419.538,807.532
469877.123,4439420.096,807.544
469876.375,4439420.653,807.553
469875.622,4439421.215,807.572
469874.861,4439421.775,807.589
469874.102,4439422.33,807.605
469873.343,4439422.891,807.63
469872.581,4439423.453,807.648
469871.812,4439424.023,807.663
469871.045,4439424.593,807.68
469870.271,4439425.165,807.689
469869.504,4439425.739,807.71
469868.738,4439426.299,807.715
469867.969,4439426.87,807.735
469867.203,4439427.449,807.746
469866.43,4439428.017,807.774
469865.656,4439428.583,807.802
469864.886,4439429.153,807.822
469864.109,4439429.728,807.845
469863.332,4439430.3,807.864
469862.552,4439430.873,807.882
469861.779,4439431.438,807.903
469861.007,4439432.016,807.932
469860.229,4439432.583,807.956
469859.458,4439433.157,807.982
469858.687,4439433.729,808.013
469857.915,4439434.304,808.048
469857.143,4439434.89,808.074
469856.377,4439435.464,808.099
469855.608,4439436.033,808.132
469854.843,4439436.611,808.168
469854.07,4439437.182,808.195
469853.291,4439437.755,808.227
469852.519,4439438.329,808.254
469851.753,4439438.901,808.274
469850.983,4439439.475,808.307
469850.22,4439440.045,808.342
469849.459,4439440.612,808.37
469848.693,4439441.188,808.415
469847.924,4439441.761,808.439
469847.15,4439442.33,808.482
469846.384,4439442.899,808.518
469845.621,4439443.475,808.555
469844.856,4439444.041,808.582
469844.083,4439444.614,808.624
469843.313,4439445.189,808.668
469842.548,4439445.764,808.696
469841.782,4439446.334,808.729
469841.013,4439446.909,808.769
469840.251,4439447.482,808.812
469839.495,4439448.048,808.859
469838.727,4439448.61,808.898
469837.958,4439449.181,808.934
469837.19,4439449.754,808.979
469836.416,4439450.315,809.024
469835.656,4439450.886,809.064
469834.894,4439451.448,809.103
469834.126,4439452.018,809.146
469833.366,4439452.593,809.186
469832.599,4439453.147,809.236
469831.828,4439453.709,809.269
469831.063,4439454.279,809.324
469830.296,4439454.834,809.35
469829.52,4439455.391,809.39
469828.755,4439455.957,809.431
469827.99,4439456.507,809.456
469827.223,4439457.062,809.492
469826.462,4439457.614,809.529
469825.702,4439458.167,809.57
469824.944,4439458.713,809.617
469824.182,4439459.272,809.67
469823.424,4439459.822,809.709
469822.657,4439460.375,809.759
469821.901,4439460.925,809.803
469821.143,4439461.468,809.846
469820.383,4439462.014,809.888
469819.627,4439462.564,809.929
469818.876,4439463.108,809.974
469818.119,4439463.651,810.017
469817.371,4439464.202,810.056
469816.629,4439464.748,810.093
469815.891,4439465.294,810.142
469815.144,4439465.844,810.189
469814.403,4439466.392,810.233
469813.664,4439466.943,810.279
469812.928,4439467.49,810.311
469812.191,4439468.036,810.356
469811.45,4439468.59,810.393
469810.711,4439469.136,810.441
469809.977,4439469.687,810.473
469809.253,4439470.23,810.516
469808.531,4439470.765,810.552
469807.808,4439471.307,810.603
469807.082,4439471.852,810.653
469806.35,4439472.396,810.699
469805.622,4439472.941,810.748
469804.901,4439473.481,810.786
469804.176,4439474.027,810.821
469803.451,4439474.566,810.864
469802.731,4439475.11,810.904
469802.021,4439475.65,810.948
469801.304,4439476.187,810.985
469800.583,4439476.723,811.036
469799.868,4439477.263,811.074
469799.148,4439477.798,811.111
469798.424,4439478.337,811.152
469797.7,4439478.874,811.191
469796.986,4439479.409,811.222
469796.27,4439479.936,811.264
469795.556,4439480.463,811.301
469794.844,4439480.999,811.342
469794.129,4439481.532,811.38
469793.412,4439482.057,811.422
469792.701,4439482.588,811.465
469791.987,4439483.121,811.504
469791.269,4439483.646,811.545
469790.554,4439484.179,811.593
469789.842,4439484.709,811.63
469789.127,4439485.244,811.673
469788.412,4439485.775,811.712
469787.699,4439486.3,811.75
469786.983,4439486.834,811.788
469786.27,4439487.362,811.826
469785.553,4439487.887,811.869
469784.839,4439488.422,811.912
469784.12,4439488.949,811.955
469783.405,4439489.478,811.995
469782.69,4439490.014,812.038
469781.963,4439490.544,812.084
469781.241,4439491.077,812.132
469780.521,4439491.614,812.172
469779.797,4439492.138,812.202
469779.068,4439492.67,812.249
469778.352,4439493.209,812.288
469777.629,4439493.744,812.329
469776.906,4439494.281,812.378
469776.179,4439494.808,812.418
469775.455,4439495.349,812.459
469774.726,4439495.886,812.501
469773.997,4439496.416,812.538
469773.272,4439496.954,812.579
469772.543,4439497.488,812.617
469771.817,4439498.022,812.659
469771.092,4439498.562,812.698
469770.363,4439499.09,812.73
469769.633,4439499.618,812.783
469768.908,4439500.148,812.833
469768.182,4439500.672,812.881
469767.457,4439501.203,812.939
469766.732,4439501.73,812.984
469765.995,4439502.269,813.035
469765.263,4439502.815,813.084
469764.536,4439503.345,813.124
469763.812,4439503.876,813.155
469763.09,4439504.414,813.19
469762.358,4439504.944,813.236
469761.638,4439505.483,813.278
469760.921,4439506.014,813.323
469760.197,4439506.542,813.364
469759.474,4439507.085,813.417
469758.748,4439507.624,813.465
469758.011,4439508.155,813.511
469757.279,4439508.694,813.553
469756.56,4439509.222,813.593
469755.829,4439509.754,813.636
469755.098,4439510.29,813.684
469754.367,4439510.824,813.743
469753.639,4439511.359,813.779
469752.907,4439511.898,813.827
469752.175,4439512.445,813.88
469751.438,4439512.983,813.926
469750.707,4439513.519,813.959
469749.976,4439514.058,814.005
469749.239,4439514.593,814.055
469748.503,4439515.13,814.092
469747.763,4439515.674,814.137
469747.026,4439516.212,814.169
469746.296,4439516.75,814.204
469745.563,4439517.285,814.253
469744.831,4439517.823,814.299
469744.095,4439518.358,814.342
469743.356,4439518.889,814.387
469742.623,4439519.431,814.438
469741.889,4439519.971,814.478
469741.143,4439520.504,814.524
469740.407,4439521.049,814.569
469739.675,4439521.578,814.603
469738.943,4439522.11,814.649
469738.204,4439522.654,814.696
469737.465,4439523.194,814.741
469736.726,4439523.729,814.783
469735.997,4439524.268,814.821
469735.266,4439524.808,814.855
469734.532,4439525.358,814.897
469733.776,4439525.894,814.985
469733.075,4439526.438,814.994
469732.348,4439526.991,815.032
469731.61,4439527.545,815.077
469730.874,4439528.096,815.123
469730.162,4439528.638,815.15
469729.45,4439529.196,815.176
469728.718,4439529.748,815.227
469727.993,4439530.308,815.263
469727.27,4439530.868,815.314
469726.552,4439531.425,815.34
469725.83,4439531.984,815.383
469725.111,4439532.555,815.419
469724.39,4439533.123,815.46
469723.664,4439533.69,815.487
469722.946,4439534.261,815.52
469722.23,4439534.827,815.549
469721.508,4439535.389,815.587
469720.787,4439535.967,815.609
469720.06,4439536.541,815.647
469719.334,4439537.122,815.672
469718.616,4439537.706,815.692
469717.894,4439538.273,815.715
469717.171,4439538.848,815.743
