s,g
7739.5548127944,0.016
7749.454307731,0.016
7760.0844535437,0.015
7769.303998001,0.015
7780.1206518274,0.014
7790.1206518274,0.014
7799.5546329595,0.013
7809.5546329595,0.013
7820.3712867859,0.013
7829.3155586959,0.013
7839.6111888368,0.013
7849.9068189778,0.014
7860.2024491188,0.014
7870.0513069206,0.015
7879.9001647224,0.015
7889.7490225242,0.015
7899.597880326,0.014
7909.0847133065,0.014
7919.8550429208,0.013
7929.7039007226,0.013
7939.1907337031,0.013
7949.9610633173,0.013
7959.4478962979,0.013
7969.2967540996,0.012
7979.7370606086,0.012
7989.5859184104,0.012
7999.4347762122,0.012
8009.8750827211,0.012
8019.7239405229,0.012
8029.2107735034,0.011
8039.0596313052,0.011
8049.4999378141,0.011
8059.3487956159,0.011
8069.1976534177,0.011
8079.6379599266,0.012
8089.4868177284,0.012
8098.9736507089,0.012
8109.7439803231,0.012
8119.5928381249,0.012
8129.0796711054,0.012
8139.8500007197,0.012
8149.6988585215,0.011
8159.185691502,0.011
8169.0345493038,0.011
8179.4748558127,0.011
8189.3237136145,0.011
8198.810546595,0.011
8209.5808762093,0.011
8219.0677091898,0.01
8228.9165669916,0.01
8239.3568735005,0.009
8249.2057313023,0.008
8258.6925642828,0.006
8269.4628938971,0.005
8278.9497268776,0.003
8289.7200564918,0.001
8299.2068894723,-0.002
8309.6471959813,-0.004
8319.1340289618,-0.007
8329.5743354707,-0.009
8339.0611684512,-0.011
8349.5014749601,-0.013
8358.9883079406,-0.014
8369.4286144495,-0.016
8378.91544743,-0.017
8388.7643052318,-0.018
8399.2046117407,-0.018
8408.6914447212,-0.019
8419.1317512301,-0.019
8428.6185842106,-0.019
8439.0588907195,-0.018
8448.9077485213,-0.018
8459.1057875485,-0.017
8469.5460940574,-0.016
8478.7656385147,-0.015
8489.2059450236,-0.013
8499.4039840508,-0.012
8508.8908170313,-0.01
8519.3311235402,-0.008
8528.8179565207,-0.005
8539.2582630297,-0.003
8548.7450960102,0
8559.1854025191,0.002
8568.6722354996,0.005
8579.1125420085,0.007
8588.9613998103,0.009
8598.4482327908,0.011
8608.8885392997,0.012
8618.3753722802,0.014
8629.1457018945,0.015
8638.632534875,0.016
8649.0728413839,0.016
8658.5596743644,0.017
8668.4085321662,0.017
8678.8488386751,0.017
8688.3356716556,0.016
8699.1060012699,0.016
8708.5928342504,0.015
8719.0331407593,0.014
8728.8819985611,0.012
8738.3688315416,0.011
8749.1391611559,0.009
8758.9880189577,0.007
8768.4748519382,0.004
8778.32370974,0.002
8788.1725675418,-0.001
8798.4681976827,-0.004
8808.7638278237,-0.007
8818.1978089558,-0.01
8828.4934390968,-0.013
8838.4934390968,-0.016
8848.3929340334,-0.018
8858.3929340334,-0.021
8868.29242897,-0.024
8878.29242897,-0.027
8888.1919239066,-0.03
8898.8220697193,-0.032
8908.0416141766,-0.035
8918.6717599894,-0.037
8928.571254926,-0.039
8938.4707498626,-0.04
8948.4707498626,-0.042
8958.3702447992,-0.043
8968.2697397358,-0.044
8978.8998855485,-0.044
8988.1194300058,-0.045
8998.1194300058,-0.045
9008.7495758186,-0.045
9017.9691202759,-0.045
9027.9691202759,-0.044
9038.5992660886,-0.044
9048.5992660886,-0.043
9057.8188105459,-0.043
9068.6354643723,-0.042
9078.6354643723,-0.042
9088.0694455043,-0.042
9098.0694455043,-0.042
9108.3650756453,-0.042
9118.3650756453,-0.042
9128.6607057863,-0.042
9138.0946869184,-0.042
9148.3903170594,-0.042
9157.8242981914,-0.042
9168.1199283324,-0.042
9178.4155584734,-0.043
9187.8495396054,-0.043
9198.1451697464,-0.043
9208.4407998874,-0.042
9217.8747810195,-0.042
9228.1704111605,-0.041
9238.4660413015,-0.04
9247.9000224335,-0.039
9258.1956525745,-0.037
9268.4912827155,-0.036
9277.9252638475,-0.034
