s,z
5592.9713950938,765.7438617281
5602.9713950938,765.8538617281
5612.9713950938,765.9838617281
5622.9713950938,766.1338617281
5632.1909395511,766.2905939839
5642.8210853638,766.4819366085
5652.8210853638,766.6819366085
5662.8210853638,766.8919366085
5672.8210853638,767.1119366085
5682.8210853638,767.3319366085
5692.8210853638,767.5619366085
5702.8210853638,767.7919366085
5712.2550664959,768.0089181746
5722.2550664959,768.2389181746
5732.8852123086,768.4727813824
5742.1047567659,768.6756113605
5752.9214105923,768.9135777447
5762.3553917244,769.1211253296
5772.3553917244,769.3411253296
5782.6510218653,769.5779248228
5792.0850029974,769.7949063889
5802.3806331384,770.0420015123
5812.3806331384,770.2820015123
5822.2294909402,770.5183740995
5832.5251210812,770.7551735927
5842.373978883,770.9816973222
5852.669609024,771.2082011853
5862.5184668257,771.4150271991
5872.3673246275,771.6021554974
5882.6629547685,771.7874768399
5892.5118125703,771.9450585647
5902.3606703721,772.0829425739
5912.2095281739,772.1912800098
5922.9798577882,772.2882129763
5932.82871559,772.3473061231
5942.3155485705,772.385253455
5952.1644063723,772.4049511706
5962.0132641741,772.4049511706
5971.8621219759,772.3951023128
5982.6324515901,772.362791324
5992.4813093919,772.3233958928
6002.3301671937,772.2741516038
6012.1790249955,772.2249073148
6022.0278827973,772.165814168
6031.8767405991,772.1067210211
6041.7255984009,772.0476278743
6052.4959280152,771.9830058966
6061.9827609957,771.9355717317
6071.8316187975,771.8863274427
6082.2719253064,771.8445662167
6092.1207831082,771.8150196433
6101.96964091,771.8051707855
6111.8184987118,771.8051707855
6121.6673565136,771.8248685011
6132.4376861279,771.8679498195
6142.2865439297,771.9368918242
6152.4845829568,772.0286741754
6161.7041274141,772.1300891644
6171.9021664413,772.2524656328
6181.9520420624,772.3931638915
6192.0019176836,772.5439120258
6202.1999567107,772.7070806502
6212.2498323319,772.8678786601
6222.299707953,773.0387265457
6232.299707953,773.2087265457
6242.3495835741,773.3795744313
6251.4049687122,773.5335159786
6261.4548443334,773.7043638642
6271.5047199545,773.8651618741
6281.5545955756,774.0259598841
6291.7526346028,774.1789304695
6301.8025102239,774.3196287282
6312.0005492511,774.4522032355
6321.2200937084,774.5536182245
6331.6604002173,774.6580212896
6341.8584392445,774.7396056018
6351.345272225,774.7965265997
6361.7855787339,774.8278475193
6371.9836177611,774.8380455583
6381.2031622184,774.8196064694
6391.4012012456,774.7788143133
6401.5992402728,774.7176260791
6411.7972792999,774.6462398059
6421.9953183271,774.5544574547
6431.2148627844,774.4622620101
6441.4129018116,774.3500835808
6451.4129018116,774.2400835808
6461.4627774327,774.1194850733
6471.5126530538,773.9988865659
6481.5126530538,773.8788865659
6491.562528675,773.7582880584
6501.6124042961,773.637689551
6511.6124042961,773.527689551
6521.6622799172,773.4171409191
6530.8818243745,773.3157259301
6541.3221308834,773.2008825585
6550.8089638639,773.0965273957
6561.2492703728,772.9921243306
6571.6895768817,772.8877212655
6581.1764098622,772.8023397687
6591.6167163712,772.7188173167
6601.1035493517,772.6524094858
6611.5438558606,772.5897676467
6621.0306888411,772.5518203148
6630.8795466429,772.5222737414
6641.3198531518,772.5118334349
6651.1687109536,772.5118334349
6661.0175687554,772.5315311505
6670.8664265572,772.5610777239
6681.3067330661,772.6132792565
6691.1555908679,772.6822212611
6701.0044486697,772.7708609813
6710.8533064715,772.8890472749
6721.2936129804,773.035211566
6731.1424707822,773.2026421487
6740.991328584,773.3897704469
6750.8401863858,773.6064453185
6761.2804928947,773.8570126747
6771.1293506965,774.1130829776
6780.9782084983,774.388850996
6790.8270663001,774.6744678723
6801.267372809,774.9981173741
6811.1162306108,775.3132808237
6820.6030635913,775.6263463121
6831.3733932055,775.9817671894
6840.860226186,776.3043195107
6850.7090839878,776.639180676
6861.4794136021,777.0053718828
6870.9662465826,777.3184373712
6880.8151043844,777.6434496787
6891.2554108933,777.9775394869
6901.1042686951,778.2828540788
6911.3998988361,778.5814273529
6921.2487566379,778.8571953713
6931.0976144397,779.1132656742
6940.9464722415,779.3496382614
6950.7953300433,779.5564642753
6961.0909601843,779.7520812479
6970.9398179861,779.9096629728
6980.7886757879,780.0376981242
6991.0843059289,780.1509500557
7000.5182870609,780.2264219048
7010.8139172019,780.2881956856
7020.247898334,780.3259316102
7030.5435284749,780.3568185006
7041.3601823013,780.3676351544
7050.7941634334,780.3676351544
7061.0897935744,780.3573395243
7070.5237747064,780.338471562
7080.5237747064,780.318471562
7090.5237747064,780.288471562
7100.8194048474,780.2575846716
7110.8194048474,780.2275846716
7120.8194048474,780.2075846716
7130.8194048474,780.1875846716
7140.2533859795,780.1781506905
7150.2533859795,780.1781506905
7160.2533859795,780.1881506905
7170.8835317922,780.2094109821
7180.1030762495,780.227850071
7190.7332220622,780.2597405084
7200.7332220622,780.2897405084
7210.6327169989,780.3293384882
7220.6327169989,780.3693384882
7230.5322119355,780.4089364679
7240.5322119355,780.4389364679
7250.4317068721,780.4686349527
7260.3312018087,780.4983334376
7270.2306967453,780.5379314173
7280.1301916819,780.577529397
7290.7603374946,780.6306801261
7300.6598324313,780.6900770957
7310.5593273679,780.7593735603
7320.4588223045,780.8286700248
7330.3583172411,780.9078659843
7340.3583172411,780.9878659843
7350.3583172411,781.0678659843
7360.2578121777,781.1470619438
7370.2578121777,781.2270619438
7380.2578121777,781.3170619438
7390.8879579904,781.4127332561
7400.8879579904,781.5127332561
7410.1075024477,781.6141482452
7420.1075024477,781.7341482452
7430.1075024477,781.8641482452
7440.7376482605,782.0236004324
7450.7376482605,782.1836004324
7459.9571927178,782.3403326881
7470.7738465442,782.535032457
7480.7738465442,782.715032457
7490.7738465442,782.905032457
7500.2078276762,783.0842780985
7510.2078276762,783.2742780985
7520.2078276762,783.4742780985
7530.2078276762,783.6742780985
7540.2078276762,783.8742780985
7550.2078276762,784.0642780985
7559.6418088083,784.24352374
7569.6418088083,784.43352374
7580.4584626347,784.6282235089
7589.678007092,784.7941753091
7599.6780070919,784.9641753091
7609.6780070919,785.1341753091
7620.3081529047,785.314887788
7630.3081529047,785.484887788
7640.3081529047,785.654887788
7650.3081529047,785.824887788
7659.527697362,785.9724004993
7670.1578431747,786.1424828323
7680.1578431747,786.2924828323
7690.0573381113,786.4409752563
7699.9568330479,786.5894676804
7709.8563279845,786.7478595994
7719.7558229212,786.9062515183
7729.6553178578,787.0646434373
7739.5548127944,787.2230353563
7749.454307731,787.3814272753
7760.0844535437,787.5408794625
7769.303998001,787.6791726294
7780.1206518274,787.8306057829
7790.1206518274,787.9706057829
7799.5546329595,788.0932475376
7809.5546329595,788.2232475376
7820.3712867859,788.3638640374
7829.3155586959,788.4801395722
7839.6111888368,788.613982764
7849.9068189778,788.758121586
7860.2024491188,788.902260408
7870.0513069206,789.049993275
7879.9001647224,789.197726142
7889.7490225242,789.3454590091
7899.597880326,789.4833430183
7909.0847133065,789.61615868
7919.8550429208,789.756172965
7929.7039007226,789.8842081164
7939.1907337031,790.0075369452
7949.9610633173,790.1475512302
7959.4478962979,790.2708800589
7969.2967540996,790.3890663525
7979.7370606086,790.5143500306
7989.5859184104,790.6325363243
7999.4347762122,790.7507226179
8009.8750827211,790.876006296
8019.7239405229,790.9941925896
8029.2107735034,791.0985477524
8039.0596313052,791.2068851882
8049.4999378141,791.3217285598
8059.3487956159,791.4300659956
8069.1976534177,791.5384034315
8079.6379599266,791.6636871096
8089.4868177284,791.7818734032
8098.9736507089,791.895715399
8109.7439803231,792.0249593543
8119.5928381249,792.1431456479
8129.0796711054,792.2569876437
8139.8500007197,792.3862315991
8149.6988585215,792.4945690349
8159.185691502,792.5989241977
8169.0345493038,792.7072616335
8179.4748558127,792.8221050051
8189.3237136145,792.9304424409
8198.810546595,793.0347976037
8209.5808762093,793.1532712295
8219.0677091898,793.2481395593
8228.9165669916,793.3466281373
8239.3568735005,793.4405908959
8249.2057313023,793.5193817583
8258.6925642828,793.5763027562
8269.4628938971,793.6301544042
8278.9497268776,793.6586149032
8289.7200564918,793.6693852328
8299.2068894723,793.6504115668
8309.6471959813,793.6086503408
8319.1340289618,793.5422425099
8329.5743354707,793.4482797514
8339.0611684512,793.3439245886
8349.5014749601,793.208200604
8358.9883079406,793.0753849422
8369.4286144495,792.9083400381
8378.91544743,792.7470638774
8388.7643052318,792.569784437
8399.2046117407,792.3818589198
8408.6914447212,792.2016090932
8419.1317512301,792.0032432695
8428.6185842106,791.8229934429
8439.0588907195,791.6350679257
8448.9077485213,791.4577884853
8459.1057875485,791.2844218218
8469.5460940574,791.1173769177
8478.7656385147,790.9790837508
8489.2059450236,790.8433597662
8499.4039840508,790.7209832979
8508.8908170313,790.6261149681
8519.3311235402,790.542592516
8528.8179565207,790.4951583511
8539.2582630297,790.4638374316
8548.7450960102,790.4638374316
8559.1854025191,790.4847180446
8568.6722354996,790.5321522095
8579.1125420085,790.6052343551
8588.9613998103,790.6938740753
8598.4482327908,790.7982292381
8608.8885392997,790.9235129162
8618.3753722802,791.0563285779
8629.1457018945,791.2178835221
8638.632534875,791.3696728498
8649.0728413839,791.536717754
8658.5596743644,791.6979939146
8668.4085321662,791.8654244973
8678.8488386751,792.0429097079
8688.3356716556,792.1946990356
8699.1060012699,792.3670243094
8708.5928342504,792.5093268041
8719.0331407593,792.6554910953
8728.8819985611,792.7736773889
8738.3688315416,792.8780325517
8749.1391611559,792.9749655182
8758.9880189577,793.0439075228
8768.4748519382,793.0818548547
8778.32370974,793.1015525703
8788.1725675418,793.0917037125
8798.4681976827,793.050521192
8808.7638278237,792.978451781
8818.1978089558,792.8841119697
8828.4934390968,792.7502687778
8838.4934390968,792.5902687778
8848.3929340334,792.412077869
8858.3929340334,792.202077869
8868.29242897,791.9644899905
8878.29242897,791.6944899905
8888.1919239066,791.3975051424
8898.8220697193,791.0573404764
8908.0416141766,790.7346564204
8918.6717599894,790.3413410253
8928.571254926,789.9552607228
8938.4707498626,789.5592809253
8948.4707498626,789.1392809253
8958.3702447992,788.713602643
8968.2697397358,788.2780248658
8978.8998855485,787.8102984501
8988.1194300058,787.3954189495
8998.1194300058,786.9454189495
9008.7495758186,786.4670623879
9017.9691202759,786.0521828873
9027.9691202759,785.6121828873
9038.5992660886,785.1444564716
9048.5992660886,784.7144564716
9057.8188105459,784.3180160599
9068.6354643723,783.8637165992
9078.6354643723,783.4437165992
9088.0694455043,783.0474893917
9098.0694455043,782.6274893917
9108.3650756453,782.1950729257
9118.3650756453,781.7750729257
9128.6607057863,781.3426564598
9138.0946869184,780.9464292523
9148.3903170594,780.5140127863
9157.8242981914,780.1177855788
9168.1199283324,779.6853691129
9178.4155584734,779.2426570168
9187.8495396054,778.8369958281
9198.1451697464,778.3942837321
9208.4407998874,777.9618672661
9217.8747810195,777.5656400586
9228.1704111605,777.1435192228
9238.4660413015,776.7316940172
9247.9000224335,776.363768753
9258.1956525745,775.9828304378
9268.4912827155,775.6121877527
9277.9252638475,775.2914323943
9288.2208939885,774.9619722297
9298.2208939885,774.6619722297
9307.6548751206,774.4072547392
9317.9505052616,774.1498639856
9328.2461354026,773.9233601225
9337.6801165346,773.744114481
9347.5289743364,773.5865327562
9357.8246044774,773.4526895644
9368.1202346184,773.3394376328
9377.9690924202,773.2606467704
9388.2647225612,773.1988729896
9397.6987036932,773.161137065
9407.547561495,773.1414393494
9417.843191636,773.1311437193
9428.138821777,773.1414393494
9437.9876795788,773.161137065
9447.4216607108,773.1894390084
9457.2705185126,773.2189855818
9468.0408481269,773.2620669003
9477.8897059287,773.3014623315
9487.7385637305,773.3408577627
