y,x,z
4503886.859,428185.022,943.278
4503887.846,428186.703,943.289
4503888.835,428188.374,943.275
4503889.823,428190.042,943.275
4503890.815,428191.715,943.267
4503891.809,428193.394,943.257
4503892.796,428195.073,943.239
4503893.772,428196.763,943.221
4503894.753,428198.462,943.213
4503895.727,428200.152,943.195
4503896.708,428201.823,943.162
4503897.685,428203.504,943.167
4503898.667,428205.212,943.157
4503899.63,428206.92,943.14
4503900.592,428208.62,943.111
4503901.548,428210.327,943.092
4503902.5,428212.041,943.08
4503903.45,428213.753,943.057
4503905.318,428217.195,943.034
4503905.318,428217.195,943.034
4503906.251,428218.917,943.013
4503907.171,428220.643,943.003
4503908.1,428222.376,942.986
4503909.012,428224.115,942.971
4503909.922,428225.85,942.937
4503910.819,428227.596,942.929
4503911.706,428229.352,942.906
4503912.599,428231.11,942.853
4503913.469,428232.86,942.826
4503914.347,428234.61,942.812
4503915.222,428236.371,942.814
4503916.087,428238.148,942.824
4503916.948,428239.918,942.782
4503917.796,428241.69,942.746
4503918.638,428243.462,942.713
4503919.475,428245.25,942.69
4503920.309,428247.034,942.653
4503921.132,428248.821,942.624
4503921.953,428250.61,942.58
4503922.761,428252.408,942.536
4503923.563,428254.214,942.499
4503924.351,428256.015,942.454
4503925.153,428257.816,942.395
4503925.94,428259.625,942.358
4503926.729,428261.437,942.324
4503927.497,428263.25,942.292
4503928.258,428265.072,942.256
4503929.003,428266.901,942.218
4503929.747,428268.729,942.182
4503931.208,428272.396,942.142
4503931.208,428272.396,942.142
4503931.93,428274.231,942.107
4503932.648,428276.067,942.064
4503933.361,428277.908,942.025
4503934.062,428279.75,941.982
4503934.758,428281.595,941.932
4503935.447,428283.441,941.892
4503936.124,428285.29,941.846
4503937.457,428288.998,941.766
4503937.457,428288.998,941.766
4503938.114,428290.853,941.723
4503938.758,428292.716,941.676
4503939.396,428294.581,941.62
4503940.021,428296.439,941.568
4503940.645,428298.298,941.529
4503941.872,428302.04,941.45
4503941.872,428302.04,941.45
4503942.472,428303.915,941.402
4503943.057,428305.789,941.347
4503943.638,428307.667,941.295
4503944.214,428309.548,941.246
4503944.78,428311.427,941.197
4503945.343,428313.307,941.145
4503946.443,428317.08,941.041
4503946.443,428317.08,941.041
4503946.985,428318.969,940.992
4503947.518,428320.863,940.93
4503948.045,428322.758,940.867
4503948.563,428324.655,940.802
4503949.082,428326.547,940.738
4503949.592,428328.443,940.691
4503950.096,428330.346,940.631
4503950.594,428332.249,940.573
4503951.084,428334.148,940.512
4503951.573,428336.058,940.455
4503952.526,428339.88,940.335
4503952.526,428339.88,940.335
4503952.969,428341.791,940.237
4503953.87,428345.627,940.111
4503953.87,428345.627,940.111
4503954.311,428347.547,940.039
4503954.738,428349.471,939.971
4503955.975,428355.264,939.766
4503955.975,428355.264,939.766
4503955.975,428355.264,939.766
4503956.757,428359.127,939.627
4503956.757,428359.127,939.627
4503957.135,428361.065,939.562
4503957.881,428364.952,939.417
4503957.881,428364.952,939.417
4503958.26,428366.899,939.362
4503958.965,428370.794,939.212
4503958.965,428370.794,939.212
4503959.646,428374.699,939.055
4503959.646,428374.699,939.055
4503960.301,428378.611,938.896
4503960.301,428378.611,938.896
4503961.242,428384.496,938.665
4503961.242,428384.496,938.665
4503961.242,428384.496,938.665
4503961.544,428386.462,938.588
4503961.842,428388.432,938.508
4503962.135,428390.398,938.424
4503962.42,428392.372,938.351
4503962.996,428396.319,938.21
4503962.996,428396.319,938.21
4503963.269,428398.294,938.13
4503963.541,428400.273,938.049
4503963.805,428402.252,937.973
4503964.071,428404.232,937.899
4503964.588,428408.198,937.752
4503964.588,428408.198,937.752
4503964.842,428410.183,937.68
4503965.096,428412.17,937.606
4503965.346,428414.158,937.533
4503965.592,428416.147,937.466
4503965.839,428418.137,937.392
4503966.078,428420.129,937.319
4503966.317,428422.125,937.25
4503966.553,428424.12,937.175
4503966.777,428426.114,937.098
4503967.006,428428.11,937.02
4503967.236,428430.106,936.95
4503967.459,428432.1,936.89
4503967.68,428434.106,936.828
4503967.908,428436.105,936.77
4503968.131,428438.108,936.71
4503968.343,428440.11,936.631
4503968.549,428442.116,936.56
4503968.762,428444.119,936.494
4503968.964,428446.125,936.426
4503969.172,428448.13,936.361
4503969.376,428450.137,936.3
4503969.584,428452.145,936.245
4503969.791,428454.148,936.187
4503969.998,428456.158,936.134
4503970.204,428458.169,936.087
4503970.411,428460.179,936.042
4503970.619,428462.189,935.974
4503970.836,428464.194,935.927
4503971.046,428466.205,935.865
4503971.249,428468.214,935.794
4503971.463,428470.222,935.74
4503971.677,428472.225,935.692
4503971.891,428474.235,935.648
4503972.11,428476.249,935.607
4503972.321,428478.259,935.556
4503972.527,428480.262,935.501
4503972.744,428482.269,935.451
4503972.96,428484.28,935.399
4503973.174,428486.288,935.352
4503973.392,428488.294,935.31
4503973.61,428490.301,935.263
4503973.826,428492.305,935.22
4503974.044,428494.313,935.182
4503974.262,428496.318,935.137
4503974.48,428498.319,935.101
4503974.697,428500.326,935.065
4503974.916,428502.333,935.027
4503975.131,428504.341,934.996
4503975.346,428506.347,934.954
4503975.56,428508.354,934.908
4503975.775,428510.364,934.872
4503975.984,428512.369,934.833
4503976.197,428514.378,934.809
4503976.41,428516.393,934.784
4503976.628,428518.408,934.758
4503976.839,428520.417,934.719
4503977.057,428522.434,934.675
4503977.273,428524.45,934.639
4503977.488,428526.463,934.599
4503977.703,428528.474,934.565
4503977.916,428530.492,934.548
4503978.136,428532.507,934.527
4503978.357,428534.522,934.511
4503978.578,428536.541,934.489
4503978.803,428538.558,934.469
4503979.027,428540.58,934.44
4503979.249,428542.588,934.405
4503979.476,428544.598,934.388
4503979.705,428546.615,934.375
4503979.931,428548.633,934.367
4503980.156,428550.652,934.356
4503980.382,428552.67,934.336
4503980.61,428554.683,934.31
4503980.833,428556.697,934.288
4503981.06,428558.713,934.275
4503981.289,428560.73,934.265
4503981.513,428562.742,934.248
4503981.736,428564.757,934.236
4503981.96,428566.773,934.217
4503982.185,428568.789,934.205
4503982.408,428570.801,934.187
4503982.627,428572.815,934.174
4503982.846,428574.83,934.162
4503983.063,428576.844,934.144
4503983.275,428578.854,934.129
4503983.493,428580.868,934.127
4503983.708,428582.885,934.124
4503983.927,428584.893,934.114
4503984.142,428586.906,934.109
4503984.347,428588.918,934.088
4503984.56,428590.933,934.077
4503984.771,428592.94,934.074
4503984.983,428594.953,934.065
4503985.195,428596.964,934.058
4503985.618,428600.981,934.044
4503985.618,428600.981,934.044
4503985.83,428602.991,934.04
4503986.04,428605.007,934.029
4503986.463,428609.015,934.011
4503986.463,428609.015,934.011
4503986.67,428611.019,934.01
4503986.882,428613.032,934.017
4503987.092,428615.038,934.022
4503987.303,428617.04,934.013
4503987.513,428619.045,934.007
4503987.726,428621.051,934.009
4503987.936,428623.055,933.999
4503988.141,428625.059,933.994
4503988.349,428627.064,933.979
4503988.554,428629.071,933.966
4503988.759,428631.073,933.943
4503988.962,428633.068,933.918
4503989.17,428635.067,933.918
4503989.38,428637.077,933.924
4503989.585,428639.08,933.919
4503989.785,428641.08,933.903
4503989.987,428643.077,933.888
4503990.19,428645.079,933.876
4503990.393,428647.081,933.872
4503990.597,428649.079,933.857
4503990.8,428651.077,933.845
4503991,428653.074,933.833
4503991.199,428655.073,933.829
4503991.397,428657.073,933.815
4503991.597,428659.071,933.804
4503991.794,428661.071,933.792
4503991.995,428663.064,933.776
4503992.195,428665.062,933.772
4503992.393,428667.057,933.779
4503992.597,428669.054,933.772
4503992.796,428671.044,933.766
4503993.001,428673.041,933.755
4503993.211,428675.038,933.749
4503993.412,428677.032,933.738
4503993.616,428679.025,933.728
4503993.821,428681.016,933.716
4503994.028,428683.007,933.705
4503994.236,428685.003,933.711
4503994.435,428687.001,933.701
4503994.636,428688.983,933.695
4503994.842,428690.971,933.686
4503995.042,428692.967,933.693
4503995.254,428694.96,933.681
4503995.459,428696.945,933.667
4503995.659,428698.932,933.653
4503995.86,428700.922,933.649
4503996.062,428702.912,933.652
4503996.265,428704.899,933.641
4503996.466,428706.886,933.615
4503996.667,428708.878,933.602
4503996.866,428710.862,933.594
4503997.068,428712.84,933.594
4503997.278,428714.82,933.6
4503997.482,428716.81,933.611
4503997.685,428718.8,933.616
4503997.885,428720.789,933.598
4503998.085,428722.765,933.585
4503998.288,428724.746,933.572
4503998.5,428726.727,933.583
4503998.712,428728.703,933.595
4503998.922,428730.68,933.608
4503999.128,428732.66,933.611
4503999.335,428734.644,933.613
4503999.548,428736.629,933.61
4503999.764,428738.601,933.594
4503999.968,428740.568,933.587
4504000.172,428742.553,933.584
4504000.385,428744.532,933.584
4504000.601,428746.499,933.573
4504000.817,428748.465,933.568
4504001.038,428750.439,933.57
4504001.261,428752.415,933.569
4504001.481,428754.387,933.559
4504001.704,428756.357,933.541
4504001.931,428758.324,933.526
4504002.167,428760.291,933.513
4504002.405,428762.26,933.511
4504002.644,428764.231,933.508
4504002.885,428766.197,933.495
4504003.132,428768.161,933.484
4504003.38,428770.125,933.477
4504003.623,428772.093,933.472
4504003.879,428774.059,933.466
4504004.139,428776.025,933.455
4504004.4,428777.987,933.447
4504004.662,428779.947,933.44
4504004.932,428781.914,933.434
4504005.203,428783.875,933.423
4504005.479,428785.835,933.419
4504005.763,428787.798,933.421
4504006.053,428789.762,933.411
4504006.349,428791.721,933.401
4504006.658,428793.681,933.405
4504006.97,428795.647,933.413
4504007.28,428797.616,933.405
4504007.598,428799.575,933.398
4504007.928,428801.535,933.389
4504008.262,428803.498,933.391
4504008.596,428805.457,933.383
4504008.941,428807.414,933.382
4504009.293,428809.375,933.381
4504009.649,428811.333,933.38
4504010.018,428813.289,933.377
4504010.384,428815.248,933.375
4504010.753,428817.204,933.372
4504011.13,428819.157,933.372
4504011.514,428821.117,933.383
4504011.9,428823.077,933.385
4504012.288,428825.033,933.39
4504012.689,428826.985,933.384
4504013.089,428828.936,933.384
4504013.493,428830.893,933.389
4504013.897,428832.854,933.393
4504014.303,428834.805,933.392
4504014.718,428836.756,933.392
4504015.133,428838.711,933.4
4504015.553,428840.663,933.406
4504015.973,428842.615,933.41
4504016.4,428844.572,933.416
4504016.833,428846.525,933.418
4504017.276,428848.473,933.425
4504017.726,428850.425,933.436
4504018.178,428852.375,933.442
4504018.637,428854.321,933.445
4504019.096,428856.264,933.453
4504019.566,428858.201,933.463
4504020.046,428860.14,933.482
4504020.531,428862.076,933.493
4504021.014,428864.011,933.509
4504021.507,428865.941,933.512
4504022.003,428867.866,933.528
4504022.513,428869.791,933.541
4504023.024,428871.714,933.559
4504023.54,428873.641,933.573
4504024.063,428875.561,933.572
4504024.581,428877.466,933.576
4504025.108,428879.373,933.593
4504025.643,428881.296,933.612
4504026.183,428883.205,933.633
4504026.725,428885.107,933.647
4504027.272,428887,933.641
4504027.83,428888.901,933.645
4504028.391,428890.808,933.654
4504028.954,428892.702,933.666
4504029.52,428894.59,933.687
4504030.098,428896.475,933.711
4504030.688,428898.362,933.73
4504031.283,428900.243,933.749
4504031.88,428902.119,933.767
4504032.482,428903.995,933.789
4504033.096,428905.867,933.805
4504033.721,428907.733,933.818
4504034.347,428909.595,933.836
4504034.972,428911.455,933.868
4504035.605,428913.313,933.881
4504036.244,428915.17,933.91
4504036.886,428917.028,933.928
4504037.537,428918.877,933.935
4504038.179,428920.724,933.963
4504038.834,428922.575,933.979
4504039.486,428924.424,934.003
4504040.149,428926.263,934.012
4504040.814,428928.104,934.033
4504041.479,428929.946,934.054
4504042.152,428931.785,934.076
4504042.824,428933.615,934.096
4504043.507,428935.449,934.124
4504044.196,428937.284,934.148
4504044.882,428939.113,934.163
4504045.576,428940.942,934.174
4504046.269,428942.767,934.186
4504046.955,428944.59,934.214
4504047.642,428946.414,934.251
4504048.33,428948.244,934.286
4504049.019,428950.073,934.302
4504049.704,428951.898,934.319
4504050.389,428953.72,934.351
4504051.079,428955.549,934.385
4504051.765,428957.379,934.424
4504052.453,428959.203,934.46
4504053.137,428961.024,934.493
4504053.829,428962.854,934.522
4504054.514,428964.689,934.55
4504055.198,428966.519,934.569
4504055.878,428968.339,934.593
4504056.561,428970.163,934.627
4504057.251,428971.996,934.666
4504057.938,428973.825,934.695
4504058.628,428975.649,934.719
4504059.313,428977.467,934.745
4504059.997,428979.296,934.776
4504060.684,428981.124,934.806
4504061.365,428982.952,934.842
4504062.049,428984.776,934.87
4504062.739,428986.595,934.897
4504063.431,428988.428,934.929
4504064.115,428990.255,934.948
4504064.802,428992.078,934.969
4504065.486,428993.906,934.991
4504066.865,428997.56,935.024
4504066.865,428997.56,935.024
4504067.556,428999.381,935.036
4504068.245,429001.207,935.058
4504068.935,429003.033,935.081
4504069.625,429004.858,935.107
4504070.314,429006.682,935.133
4504071.006,429008.507,935.159
4504071.695,429010.334,935.19
4504072.385,429012.161,935.214
4504073.071,429013.987,935.244
4504073.765,429015.82,935.269
4504074.458,429017.642,935.293
4504075.146,429019.468,935.309
4504075.838,429021.295,935.341
4504076.528,429023.124,935.368
4504077.218,429024.946,935.388
4504077.907,429026.772,935.416
4504078.599,429028.6,935.441
4504079.292,429030.428,935.469
4504079.984,429032.255,935.493
4504080.679,429034.082,935.512
4504081.366,429035.907,935.538
4504082.058,429037.731,935.559
4504082.75,429039.562,935.584
4504083.444,429041.388,935.606
4504084.139,429043.208,935.633
4504084.837,429045.036,935.655
4504085.535,429046.861,935.683
4504086.23,429048.685,935.711
4504086.928,429050.512,935.736
4504087.627,429052.337,935.758
4504088.32,429054.157,935.782
4504089.02,429055.983,935.81
4504089.714,429057.809,935.846
4504090.414,429059.64,935.863
4504091.107,429061.464,935.874
4504091.8,429063.287,935.893
4504092.496,429065.114,935.919
4504093.197,429066.944,935.937
4504093.896,429068.773,935.953
4504094.593,429070.601,935.963
4504095.291,429072.424,935.969
4504095.985,429074.249,935.979
4504096.682,429076.078,936.004
4504097.379,429077.907,936.026
4504098.077,429079.737,936.043
4504098.776,429081.566,936.061
4504099.472,429083.392,936.073
4504100.178,429085.222,936.09
4504100.876,429087.053,936.113
4504101.582,429088.883,936.117
4504102.278,429090.715,936.118
4504102.977,429092.551,936.125
4504103.679,429094.375,936.137
4504104.392,429096.2,936.149
4504105.097,429098.026,936.156
4504105.802,429099.852,936.172
4504106.513,429101.677,936.176
4504107.228,429103.51,936.19
4504107.938,429105.338,936.203
4504108.657,429107.156,936.191
4504109.375,429108.978,936.197
4504110.1,429110.804,936.21
4504110.823,429112.626,936.216
4504111.548,429114.442,936.22
4504112.266,429116.263,936.242
4504113.008,429118.085,936.229
4504113.732,429119.9,936.235
4504114.478,429121.704,936.199
4504115.219,429123.513,936.204
4504115.966,429125.329,936.207
4504116.712,429127.139,936.211
4504117.455,429128.943,936.203
4504118.206,429130.744,936.199
4504118.956,429132.548,936.207
4504119.724,429134.349,936.22
4504120.484,429136.146,936.21
4504121.25,429137.942,936.207
4504122.018,429139.742,936.207
4504122.79,429141.536,936.205
4504233.029,429372.765,931.613
4504233.564,429374.608,931.567
4504234.089,429376.458,931.528
4504234.611,429378.311,931.488
4504235.124,429380.162,931.449
4504235.627,429382.017,931.4
4504236.115,429383.874,931.348
4504236.597,429385.737,931.296
4504237.07,429387.6,931.262
4504237.54,429389.46,931.211
4504237.998,429391.325,931.163
4504238.452,429393.187,931.11
4504238.893,429395.047,931.075
4504239.337,429396.92,931.045
4504240.634,429402.528,930.91
4504240.634,429402.528,930.91
4504240.634,429402.528,930.91
4504241.057,429404.395,930.868
4504241.478,429406.271,930.838
4504241.889,429408.142,930.794
4504242.299,429410.013,930.753
4504242.7,429411.881,930.707
4504243.1,429413.755,930.662
4504243.494,429415.631,930.622
4504243.891,429417.504,930.582
4504244.283,429419.374,930.539
4504244.661,429421.247,930.498
4504245.037,429423.122,930.459
4504245.405,429424.994,930.428
4504245.768,429426.871,930.396
4504246.126,429428.746,930.367
4504246.477,429430.618,930.327
4504246.817,429432.495,930.299
4504247.154,429434.372,930.276
4504247.487,429436.25,930.251
4504247.814,429438.128,930.225
4504248.135,429440,930.185
4504249.366,429447.512,930.019
4504249.366,429447.512,930.019
4504249.366,429447.512,930.019
4504249.366,429447.512,930.019
4504249.661,429449.384,929.97
4504249.954,429451.263,929.936
4504250.248,429453.143,929.907
4504250.54,429455.017,929.864
4504250.827,429456.894,929.822
4504251.115,429458.771,929.78
4504251.4,429460.652,929.741
4504251.692,429462.526,929.698
4504251.981,429464.396,929.656
4504252.264,429466.266,929.619
4504252.551,429468.147,929.584
4504252.835,429470.027,929.546
4504253.123,429471.9,929.496
4504253.404,429473.769,929.443
4504253.687,429475.644,929.397
4504253.971,429477.517,929.361
4504254.252,429479.384,929.318
4504254.533,429481.256,929.281
4504254.813,429483.13,929.247
4504255.092,429485.003,929.213
4504255.369,429486.873,929.164
4504255.649,429488.744,929.116
4504255.921,429490.616,929.079
4504256.2,429492.484,929.034
4504256.478,429494.35,928.996
4504256.754,429496.22,928.951
4504257.031,429498.091,928.916
4504257.308,429499.957,928.87
4504257.577,429501.825,928.827
4504257.854,429503.696,928.791
4504258.132,429505.566,928.745
4504258.409,429507.428,928.696
4504258.691,429509.286,928.654
4504258.976,429511.147,928.624
4504259.26,429513.016,928.602
4504259.545,429514.883,928.572
4504259.83,429516.745,928.527
4504260.109,429518.6,928.476
4504260.392,429520.468,928.435
4504260.683,429522.331,928.403
4504260.969,429524.177,928.365
4504261.265,429526.03,928.342
4504261.562,429527.899,928.313
4504261.851,429529.76,928.27
4504262.15,429531.616,928.221
4504262.449,429533.472,928.17
4504262.748,429535.332,928.133
4504263.056,429537.185,928.099
4504313.262,429930.488,918.939
4504312.843,429932.459,918.88
4504312.419,429934.424,918.822
4504311.548,429938.357,918.707
4504311.548,429938.357,918.707
4504311.102,429940.318,918.646
4504310.644,429942.277,918.58
4504310.179,429944.235,918.527
4504309.699,429946.188,918.465
4504309.199,429948.142,918.39
4504308.701,429950.092,918.318
4504308.191,429952.036,918.246
4504307.671,429953.977,918.19
4504307.144,429955.914,918.124
4504306.61,429957.851,918.06
4504305.5,429961.718,917.937
4504305.5,429961.718,917.937
4504304.932,429963.647,917.872
4504304.35,429965.577,917.806
4504303.762,429967.498,917.739
4504303.158,429969.414,917.668
4504302.549,429971.336,917.607
4504301.289,429975.159,917.464
4504301.289,429975.159,917.464
4504300.645,429977.067,917.392
4504299.992,429978.97,917.324
4504299.324,429980.873,917.259
4504298.641,429982.773,917.184
4504297.961,429984.67,917.106
4504296.567,429988.456,916.958
4504296.567,429988.456,916.958
4504295.853,429990.348,916.886
4504294.411,429994.115,916.732
4504294.411,429994.115,916.732
4504293.673,429995.997,916.661
4504292.926,429997.877,916.596
4504292.174,429999.759,916.524
4504290.641,430003.513,916.356
4504290.641,430003.513,916.356
4504289.865,430005.383,916.277
4504288.288,430009.121,916.131
4504288.288,430009.121,916.131
4504286.69,430012.85,915.954
4504286.69,430012.85,915.954
4504285.881,430014.712,915.879
4504285.063,430016.576,915.812
4504283.381,430020.294,915.661
4504283.381,430020.294,915.661
4504282.537,430022.15,915.583
4504281.677,430023.994,915.494
4504280.818,430025.844,915.41
4504279.947,430027.691,915.325
4504279.072,430029.533,915.244
4504277.3,430033.216,915.084
4504277.3,430033.216,915.084
4504276.406,430035.058,915.011
4504275.499,430036.894,914.928
4504274.582,430038.733,914.844
4504273.665,430040.558,914.764
4504272.741,430042.39,914.685
4504271.808,430044.227,914.612
4504270.87,430046.056,914.525
4504269.933,430047.882,914.433
4504268.988,430049.705,914.345
4504268.035,430051.537,914.26
4504267.076,430053.365,914.173
4504266.116,430055.187,914.085
4504265.156,430057.014,913.999
4504264.189,430058.84,913.917
4504263.216,430060.668,913.822
4504262.247,430062.489,913.734
4504261.272,430064.315,913.641
4504260.289,430066.141,913.556
4504259.307,430067.969,913.466
4504258.323,430069.791,913.38
4504257.333,430071.623,913.295
4504256.341,430073.449,913.206
4504255.349,430075.274,913.116
4504254.358,430077.107,913.022
4504253.366,430078.943,912.934
4504252.371,430080.772,912.843
4504251.38,430082.603,912.761
4504250.387,430084.44,912.683
4504249.385,430086.277,912.599
4504248.382,430088.116,912.507
4504247.383,430089.956,912.421
4504246.391,430091.796,912.333
4504245.397,430093.641,912.25
4504244.394,430095.485,912.159
4504243.392,430097.332,912.059
4504242.394,430099.178,911.971
4504241.4,430101.036,911.881
4504240.405,430102.889,911.793
4504239.408,430104.744,911.692
4504238.417,430106.594,911.597
4504237.428,430108.453,911.497
4504236.432,430110.32,911.407
4504235.438,430112.187,911.312
4504234.447,430114.049,911.214
4504233.452,430115.914,911.121
4504232.459,430117.787,911.027
4504231.473,430119.661,910.934
4504230.495,430121.536,910.838
4504229.512,430123.419,910.749
4504228.525,430125.304,910.657
4504227.545,430127.196,910.558
4504226.571,430129.087,910.455
4504225.594,430130.976,910.349
4504224.628,430132.873,910.256
4504223.667,430134.78,910.165
4504222.713,430136.687,910.069
4504221.76,430138.603,909.968
4504220.815,430140.526,909.876
4504219.868,430142.454,909.775
4504218.93,430144.387,909.676
4504218.002,430146.325,909.574
4504217.071,430148.269,909.481
4504216.144,430150.217,909.387
4504215.219,430152.178,909.295
4504214.303,430154.139,909.197
4504317.701,431630.205,936.416
4504318.239,431632.238,936.43
4504318.773,431634.27,936.448
4504319.299,431636.304,936.461
4504319.823,431638.341,936.47
4504320.336,431640.385,936.474
4504320.842,431642.434,936.477
4504321.34,431644.481,936.477
4504321.839,431646.525,936.49
4504322.331,431648.576,936.51
4504322.815,431650.639,936.527
4504323.293,431652.702,936.532
4504323.766,431654.76,936.525
4504324.229,431656.83,936.538
4504324.69,431658.894,936.542
4504325.146,431660.962,936.566
4504325.59,431663.034,936.583
4504326.024,431665.113,936.588
4504326.446,431667.191,936.591
4504326.865,431669.272,936.6
4504327.265,431671.357,936.612
4504327.661,431673.446,936.626
4504328.043,431675.534,936.636
4504328.416,431677.632,936.658
4504328.765,431679.738,936.709
4504329.122,431681.841,936.721
4504329.474,431683.933,936.68
4504329.81,431686.039,936.694
4504330.138,431688.147,936.717
4504330.461,431690.263,936.732
4504330.775,431692.38,936.739
4504331.078,431694.493,936.736
4504331.376,431696.612,936.744
4504331.66,431698.732,936.758
4504331.939,431700.854,936.779
4504332.215,431702.979,936.799
4504332.48,431705.102,936.803
4504332.736,431707.234,936.816
4504332.982,431709.366,936.831
4504333.435,431713.634,936.845
4504333.435,431713.634,936.845
4504333.645,431715.766,936.854
4504333.849,431717.904,936.875
4504334.045,431720.049,936.895
4504334.234,431722.197,936.906
4504334.407,431724.335,936.912
4504334.57,431726.481,936.927
4504334.72,431728.635,936.935
4504334.859,431730.785,936.949
4504334.992,431732.932,936.957
4504335.113,431735.087,936.963
4504335.224,431737.244,936.984
4504335.326,431739.399,937.001
4504335.422,431741.558,937.016
4504335.503,431743.719,937.031
4504335.572,431745.881,937.044
4504335.634,431748.04,937.06
4504335.687,431750.206,937.071
4504335.73,431752.371,937.087
4504335.76,431754.534,937.086
4504335.78,431756.702,937.103
4504335.792,431758.871,937.116
4504335.796,431761.041,937.126
4504335.786,431763.21,937.139
4504335.769,431765.383,937.152
4504335.741,431767.548,937.163
4504335.703,431769.728,937.18
4504335.652,431771.903,937.194
4504335.595,431774.07,937.205
4504335.53,431776.243,937.222
4504335.45,431778.42,937.241
4504335.363,431780.598,937.261
4504335.272,431782.775,937.271
4504335.161,431784.948,937.277
4504335.043,431787.127,937.294
4504334.919,431789.309,937.315
4504334.784,431791.489,937.327
4504334.65,431793.669,937.334
4504334.504,431795.851,937.341
4504334.348,431798.027,937.354
4504334.194,431800.205,937.363
4504334.034,431802.379,937.392
4504333.871,431804.566,937.423
4504333.702,431806.754,937.445
4504333.522,431808.93,937.463
4504333.334,431811.112,937.489
4504333.147,431813.307,937.485
4504332.955,431815.494,937.509
4504332.768,431817.669,937.532
4504332.365,431822.044,937.567
4504332.365,431822.044,937.567
4504332.14,431824.233,937.571
4504331.905,431826.419,937.564
4504331.672,431828.601,937.568
4504331.451,431830.787,937.577
4504331.222,431832.975,937.582
4504330.977,431835.163,937.586
4504330.733,431837.348,937.599
4504330.486,431839.531,937.619
4504330.24,431841.726,937.638
4504329.991,431843.921,937.659
4504329.747,431846.109,937.669
4504329.491,431848.306,937.691
4504329.235,431850.494,937.707
4504328.988,431852.691,937.731
4504328.738,431854.884,937.751
4504328.484,431857.084,937.763
4504328.233,431859.28,937.768
4504327.984,431861.475,937.771
4504327.225,431868.069,937.783
4504327.225,431868.069,937.783
4504327.225,431868.069,937.783
4504326.974,431870.264,937.795
4504326.721,431872.46,937.821
4504326.466,431874.67,937.847
4504326.218,431876.87,937.864
4504325.97,431879.069,937.869
4504325.716,431881.275,937.873
4504325.464,431883.478,937.873
4504325.214,431885.681,937.876
4504324.964,431887.883,937.88
4504324.709,431890.087,937.89
4504324.455,431892.293,937.898
4504324.205,431894.498,937.912
4504323.956,431896.704,937.924
4504323.705,431898.908,937.939
4504323.448,431901.112,937.958
4504323.199,431903.319,937.985
4504322.95,431905.529,938.014
4504322.698,431907.741,938.03
4504322.453,431909.948,938.039
4504322.201,431912.15,938.049
4504321.948,431914.362,938.059
4504321.696,431916.57,938.072
4504321.445,431918.778,938.08
4504321.191,431920.987,938.089
4504320.937,431923.199,938.097
4504320.688,431925.406,938.104
4504320.442,431927.615,938.113
4504320.195,431929.822,938.134
4504319.694,431934.242,938.178
4504319.694,431934.242,938.178
4504319.44,431936.456,938.19
4504319.191,431938.656,938.192
4504318.94,431940.86,938.208
4504318.691,431943.074,938.227
4504318.441,431945.284,938.241
4504318.191,431947.49,938.248
4504317.941,431949.691,938.248
4504317.693,431951.899,938.255
4504317.44,431954.11,938.26
4504317.19,431956.312,938.268
4504316.941,431958.508,938.284
4504316.692,431960.715,938.313
4504316.442,431962.93,938.336
4504316.192,431965.131,938.35
4504315.948,431967.329,938.353
4504315.702,431969.542,938.359
4504315.451,431971.749,938.371
4504315.204,431973.949,938.38
4504314.96,431976.147,938.392
4504314.713,431978.351,938.406
4504314.466,431980.548,938.417
4504314.221,431982.744,938.433
4504313.971,431984.942,938.446
4504313.722,431987.14,938.465
4504313.476,431989.338,938.484
4504313.231,431991.534,938.5
4504312.984,431993.727,938.51
4504312.733,431995.926,938.527
4504312.482,431998.122,938.539
4504312.23,432000.316,938.551
4504311.976,432002.507,938.563
4504311.721,432004.701,938.573
4504311.464,432006.894,938.583
4504311.206,432009.086,938.593
4504310.95,432011.271,938.608
4504310.688,432013.457,938.63
4504310.418,432015.649,938.645
4504310.163,432017.842,938.672
4504309.905,432020.033,938.678
4504309.647,432022.222,938.684
4504309.389,432024.408,938.688
4504309.125,432026.596,938.702
4504308.863,432028.787,938.718
4504308.598,432030.972,938.727
4504308.337,432033.157,938.735
4504308.075,432035.339,938.744
4504307.809,432037.523,938.758
4504307.546,432039.708,938.783
4504307.28,432041.897,938.794
4504307.015,432044.077,938.805
4504306.746,432046.254,938.81
4504306.47,432048.439,938.817
4504306.19,432050.622,938.828
4504305.912,432052.799,938.836
4504305.632,432054.977,938.846
4504305.349,432057.158,938.855
4504305.06,432059.34,938.876
4504304.768,432061.522,938.893
4504304.476,432063.702,938.91
4504304.176,432065.879,938.912
4504303.861,432068.053,938.916
4504303.542,432070.232,938.939
4504303.223,432072.41,938.964
4504302.895,432074.587,938.967
4504302.562,432076.761,938.979
4504302.218,432078.937,938.981
4504301.872,432081.107,938.986
4504301.518,432083.276,939.005
4504301.156,432085.445,939.02
4504300.794,432087.615,939.042
4504300.428,432089.786,939.056
4504300.055,432091.958,939.076
4504299.662,432094.127,939.076
4504299.272,432096.295,939.082
4504298.883,432098.46,939.09
4504298.479,432100.625,939.1
4504298.06,432102.795,939.117
4504297.642,432104.961,939.127
4504297.226,432107.125,939.135
4504296.796,432109.287,939.135
